"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.558040375E0,2.428699493E0,-1.220861206E0,1.015608032E1,1.051356509E1
2.568059375E0,2.437231750E0,-1.337468719E0,1.044902115E1,1.081253736E1
2.578077375E0,2.433639221E0,-1.477128296E0,1.073223221E1,1.110339210E1
2.588096375E0,2.370021515E0,-1.689087524E0,1.095646591E1,1.133640878E1
2.598114375E0,2.220632172E0,-1.966909790E0,1.118608841E1,1.157274882E1
2.608133375E0,1.975442047E0,-2.272424469E0,1.133637589E1,1.172943743E1
2.618151375E0,1.840422821E0,-2.478545837E0,1.120345230E1,1.162100207E1
2.628170375E0,1.901196442E0,-2.494412842E0,1.092143875E1,1.136285474E1
2.638189375E0,2.000739441E0,-2.395618286E0,1.064631088E1,1.109440763E1
2.648207375E0,2.088906097E0,-2.261497192E0,1.036609360E1,1.081359305E1
2.658226375E0,2.131118317E0,-2.159708862E0,1.010129425E1,1.054713957E1
2.668244375E0,2.111359406E0,-2.072140961E0,9.935139771E0,1.036622443E1
2.678263375E0,2.033670959E0,-1.995350647E0,9.837542725E0,1.024180104E1
2.688281375E0,1.920206909E0,-2.009421387E0,9.840536499E0,1.022551356E1
2.698300375E0,1.748963013E0,-2.055824890E0,9.897567902E0,1.025900278E1
2.708318375E0,1.632954254E0,-2.075134735E0,9.998757477E0,1.034156056E1
2.718337375E0,1.553020477E0,-2.156266022E0,1.012793884E1,1.047074501E1
2.728355375E0,1.360071716E0,-2.426005096E0,1.027628036E1,1.064599615E1
2.738374375E0,1.152154083E0,-2.761307831E0,1.028062134E1,1.070716840E1
2.748393375E0,1.102457428E0,-2.921325073E0,1.007779312E1,1.055042496E1
2.758411375E0,1.190773773E0,-2.846331024E0,9.705367584E0,1.018399246E1
2.768430375E0,1.357527008E0,-2.621648254E0,9.313332825E0,9.770060770E0
2.778448375E0,1.508113861E0,-2.318079529E0,9.026978302E0,9.441093019E0
2.788467375E0,1.541344757E0,-2.024989014E0,8.915759583E0,9.271844105E0
2.798485375E0,1.478026428E0,-1.851200409E0,8.931776276E0,9.240569924E0
2.808504375E0,1.307980042E0,-1.789528656E0,9.004524994E0,9.273332463E0
2.818522375E0,1.130149841E0,-1.745819550E0,9.076375580E0,9.311590532E0
2.828541375E0,1.044677582E0,-1.657353516E0,9.210496674E0,9.416550372E0
2.838559375E0,1.020428009E0,-1.641486511E0,9.330696716E0,9.528780221E0
2.848578375E0,1.014440460E0,-1.713486786E0,9.371711426E0,9.580923831E0
2.858597375E0,1.027463379E0,-1.821861420E0,9.366472321E0,9.597169570E0
2.868615375E0,1.025068359E0,-1.883832550E0,9.317673798E0,9.561309284E0
2.878634375E0,1.041833496E0,-1.894909515E0,9.210047607E0,9.460500834E0
2.888652375E0,1.026714935E0,-1.877246246E0,9.092541962E0,9.340905542E0
2.898671375E0,9.834548950E-1,-1.823657684E0,8.938512268E0,9.175506114E0
2.908689375E0,9.300160217E-1,-1.711391144E0,8.707392883E0,8.922582601E0
2.918708375E0,9.072633362E-1,-1.582509155E0,8.425828400E0,8.621023501E0
2.928726375E0,9.472302246E-1,-1.477577362E0,8.199948120E0,8.385680004E0
2.938745375E0,9.773176575E-1,-1.432970123E0,8.030201111E0,8.215393056E0
2.948763375E0,9.907896423E-1,-1.424737244E0,7.892637177E0,8.081167114E0
2.958782375E0,9.810598755E-1,-1.456022186E0,7.889793091E0,8.082778860E0
2.968801375E0,9.107061768E-1,-1.472637634E0,7.979456635E0,8.165156185E0
2.978819375E0,8.596623230E-1,-1.456920319E0,8.180638275E0,8.353710476E0
2.988838375E0,8.099656677E-1,-1.362167358E0,8.423134003E0,8.570923563E0
2.998856375E0,7.400610352E-1,-1.211730194E0,8.643475800E0,8.759318141E0
3.008875375E0,7.499404907E-1,-1.026565247E0,8.782985687E0,8.874518834E0
3.018893375E0,8.008346558E-1,-8.457412720E-1,8.822054443E0,8.898609950E0
3.028912375E0,8.384065247E-1,-6.876699829E-1,8.791068878E0,8.857691998E0
3.038930375E0,9.038204956E-1,-5.342390442E-1,8.756640472E0,8.819356848E0
3.048949375E0,9.782157898E-1,-3.879931641E-1,8.727301483E0,8.790519666E0
3.058968375E0,1.032253418E0,-3.020718384E-1,8.784183197E0,8.849783554E0
3.068986375E0,1.090781708E0,-3.303630066E-1,8.924740906E0,8.997218719E0
3.079005375E0,1.112486572E0,-4.092489624E-1,9.103618927E0,9.180467780E0
3.089023375E0,1.107696533E0,-4.926255798E-1,9.292975159E0,9.371715898E0
3.099042375E0,1.119821320E0,-5.031037903E-1,9.469607849E0,9.548852603E0
3.109060375E0,1.191821594E0,-4.296066284E-1,9.600435791E0,9.683665006E0
3.119079375E0,1.299896851E0,-2.776725769E-1,9.682764587E0,9.773574778E0
3.129097375E0,1.348545685E0,-6.990463257E-2,9.800419922E0,9.893012320E0
3.139116375E0,1.385219421E0,9.131011963E-2,9.954150238E0,1.005048642E1
3.149134375E0,1.393003235E0,1.622625732E-1,1.007839188E1,1.017549851E1
3.159153375E0,1.330133972E0,1.887574768E-1,1.017284546E1,1.026117296E1
3.169172375E0,1.265618134E0,2.140548706E-1,1.028915359E1,1.036890980E1
3.179190375E0,1.275796967E0,2.978805542E-1,1.044228516E1,1.052414890E1
3.189209375E0,1.320553894E0,4.366419983E-1,1.058613602E1,1.067711546E1
3.199231875E0,1.389710083E0,5.510041809E-1,1.067969147E1,1.078381702E1
3.209250875E0,1.409169617E0,6.176156616E-1,1.073328003E1,1.084299351E1
3.219268875E0,1.353186035E0,7.033872986E-1,1.070977890E1,1.081782003E1
3.229287875E0,1.378782806E0,7.319778442E-1,1.059017761E1,1.070461094E1
3.239305875E0,1.403032379E0,7.273374939E-1,1.043854294E1,1.055749489E1
3.249324875E0,1.417851562E0,6.985972595E-1,1.030861313E1,1.042908653E1
3.259342875E0,1.468296661E0,5.698649597E-1,1.020353165E1,1.032437404E1
